Date,BMNR,BE,OKLO,IREN,SNDK
2024-05-03,,11.800000190734863,14.829999923706055,4.730000019073486,
2024-05-06,,12.199999809265137,14.949999809265137,5.300000190734863,
2024-05-07,,11.770000457763672,14.34000015258789,5.070000171661377,
2024-05-08,,11.800000190734863,15.170000076293945,5.130000114440918,
2024-05-09,,11.739999771118164,18.229999542236328,5.110000133514404,
2024-05-10,,11.15999984741211,8.449999809265137,4.789999961853027,
2024-05-13,,11.550000190734863,9.770000457763672,4.849999904632568,
2024-05-14,,12.479999542236328,11.170000076293945,4.869999885559082,
2024-05-15,,12.859999656677246,10.270000457763672,5.199999809265137,
2024-05-16,,12.229999542236328,9.640000343322754,5.829999923706055,
2024-05-17,,12.329999923706055,9.010000228881836,6.019999980926514,
2024-05-20,,12.920000076293945,7.760000228881836,6.360000133514404,
2024-05-21,,15.130000114440918,7.440000057220459,7.400000095367432,
2024-05-22,,17.0,7.159999847412109,7.760000228881836,
2024-05-23,,15.729999542236328,7.590000152587891,7.070000171661377,
2024-05-24,,16.290000915527344,10.149999618530273,7.829999923706055,
2024-05-28,,16.530000686645508,10.789999961853027,7.889999866485596,
2024-05-29,,15.520000457763672,11.029999732971191,7.739999771118164,
2024-05-30,,16.639999389648438,10.279999732971191,7.409999847412109,
2024-05-31,,16.31999969482422,10.069999694824219,7.789999961853027,
2024-06-03,,15.75,9.289999961853027,8.0,
2024-06-04,,15.020000457763672,8.569999694824219,8.890000343322754,
2024-06-05,,15.680000305175781,9.09000015258789,9.0600004196167,
2024-06-06,,15.350000381469727,8.479999542236328,10.270000457763672,
2024-06-07,,14.84000015258789,8.350000381469727,10.529999732971191,
2024-06-10,,15.130000114440918,9.050000190734863,10.3100004196167,
2024-06-11,,14.75,9.449999809265137,12.350000381469727,
2024-06-12,,15.3100004196167,10.199999809265137,13.550000190734863,
2024-06-13,,15.100000381469727,10.210000038146973,13.699999809265137,
2024-06-14,,14.329999923706055,9.460000038146973,13.220000267028809,
2024-06-17,,13.949999809265137,9.399999618530273,14.449999809265137,
2024-06-18,,13.649999618530273,9.890000343322754,13.949999809265137,
2024-06-20,,14.010000228881836,9.34000015258789,13.899999618530273,
2024-06-21,,12.819999694824219,9.020000457763672,13.279999732971191,
2024-06-24,,13.239999771118164,9.520000457763672,12.630000114440918,
2024-06-25,,13.319999694824219,9.40999984741211,12.989999771118164,
2024-06-26,,12.619999885559082,8.9399995803833,12.270000457763672,
2024-06-27,,13.039999961853027,8.5600004196167,11.789999961853027,
2024-06-28,,12.239999771118164,8.470000267028809,11.289999961853027,
2024-07-01,,11.369999885559082,8.0,12.619999885559082,
2024-07-02,,10.819999694824219,8.029999732971191,14.390000343322754,
2024-07-03,,11.850000381469727,8.25,14.350000381469727,
2024-07-05,,12.15999984741211,7.650000095367432,15.029999732971191,
2024-07-08,,12.40999984741211,7.420000076293945,14.630000114440918,
2024-07-09,,12.260000228881836,7.679999828338623,12.819999694824219,
2024-07-10,,12.800000190734863,7.78000020980835,12.899999618530273,
2024-07-11,,13.369999885559082,7.510000228881836,11.199999809265137,
2024-07-12,,13.970000267028809,8.609999656677246,12.3100004196167,
2024-07-15,,14.539999961853027,8.720000267028809,11.994999885559082,
2024-07-16,,15.079999923706055,8.8100004196167,12.34000015258789,
2024-07-17,,15.279999732971191,8.880000114440918,11.260000228881836,
